scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
MI_1,MI Mild (μ=1.5),0,Anterior,0,Anterior,0,Diseased,MCMC,0.003128,,0.114484,1.621961,1.621961,1.000000,0.003128
MI_1,MI Mild (μ=1.5),0,Anterior,0,Inferior,1,Non-diseased,MCMC,0.292535,,0.382584,1.446842,0.951657,0.000000,0.292535
MI_1,MI Mild (μ=1.5),0,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000737,,0.033427,0.571581,0.571581,1.000000,0.000737
MI_1,MI Mild (μ=1.5),0,Anterior,0,Septal,3,Non-diseased,MCMC,0.019310,,0.100762,1.104890,1.104890,1.000000,0.019310
MI_1,MI Mild (μ=1.5),0,Anterior,0,Apical,4,Non-diseased,MCMC,0.010291,,0.061843,0.407707,0.407707,1.000000,0.010291
MI_1,MI Mild (μ=1.5),1,Anterior,0,Anterior,0,Diseased,MCMC,0.008093,,0.053549,0.551476,0.551476,1.000000,0.008093
MI_1,MI Mild (μ=1.5),1,Anterior,0,Inferior,1,Non-diseased,MCMC,0.131526,,0.209448,1.346962,1.346962,1.000000,0.131526
MI_1,MI Mild (μ=1.5),1,Anterior,0,Lateral,2,Non-diseased,MCMC,0.015277,,0.076213,0.514582,0.514582,1.000000,0.015277
MI_1,MI Mild (μ=1.5),1,Anterior,0,Septal,3,Non-diseased,MCMC,0.056289,,0.142443,0.927456,0.927456,1.000000,0.056289
MI_1,MI Mild (μ=1.5),1,Anterior,0,Apical,4,Non-diseased,MCMC,0.000250,,0.029213,0.528699,0.528699,1.000000,0.000250
MI_1,MI Mild (μ=1.5),2,Anterior,0,Anterior,0,Diseased,MCMC,0.001582,,0.034936,0.471415,0.471415,1.000000,0.001582
MI_1,MI Mild (μ=1.5),2,Anterior,0,Inferior,1,Non-diseased,MCMC,0.271728,,0.341833,1.176113,1.176113,1.000000,0.271728
MI_1,MI Mild (μ=1.5),2,Anterior,0,Lateral,2,Non-diseased,MCMC,0.033067,,0.120750,0.519692,0.519692,1.000000,0.033067
MI_1,MI Mild (μ=1.5),2,Anterior,0,Septal,3,Non-diseased,MCMC,0.032051,,0.103795,0.824234,0.824234,1.000000,0.032051
MI_1,MI Mild (μ=1.5),2,Anterior,0,Apical,4,Non-diseased,MCMC,0.006975,,0.051073,0.392047,0.392047,1.000000,0.006975
MI_1,MI Mild (μ=1.5),3,Anterior,0,Anterior,0,Diseased,MCMC,0.012126,,0.070331,0.743946,0.743946,1.000000,0.012126
MI_1,MI Mild (μ=1.5),3,Anterior,0,Inferior,1,Non-diseased,MCMC,0.223930,,0.312725,1.027818,1.027818,1.000000,0.223930
MI_1,MI Mild (μ=1.5),3,Anterior,0,Lateral,2,Non-diseased,MCMC,0.009876,,0.061041,0.511185,0.511185,1.000000,0.009876
MI_1,MI Mild (μ=1.5),3,Anterior,0,Septal,3,Non-diseased,MCMC,0.044546,,0.128487,1.022987,1.022987,1.000000,0.044546
MI_1,MI Mild (μ=1.5),3,Anterior,0,Apical,4,Non-diseased,MCMC,0.002650,,0.034120,0.373418,0.373418,1.000000,0.002650
MI_1,MI Mild (μ=1.5),4,Anterior,0,Anterior,0,Diseased,MCMC,0.007266,,0.066353,0.878998,0.878998,1.000000,0.007266
MI_1,MI Mild (μ=1.5),4,Anterior,0,Inferior,1,Non-diseased,MCMC,0.187005,,0.256925,1.241243,1.241243,1.000000,0.187005
MI_1,MI Mild (μ=1.5),4,Anterior,0,Lateral,2,Non-diseased,MCMC,0.002493,,0.037880,0.510075,0.510075,1.000000,0.002493
MI_1,MI Mild (μ=1.5),4,Anterior,0,Septal,3,Non-diseased,MCMC,0.051239,,0.135851,0.992333,0.992333,1.000000,0.051239
MI_1,MI Mild (μ=1.5),4,Anterior,0,Apical,4,Non-diseased,MCMC,0.001139,,0.030446,0.478228,0.478228,1.000000,0.001139
MI_1,MI Mild (μ=1.5),5,Anterior,0,Anterior,0,Diseased,MCMC,0.006477,,0.069508,1.052226,1.052226,1.000000,0.006477
MI_1,MI Mild (μ=1.5),5,Anterior,0,Inferior,1,Non-diseased,MCMC,0.222307,,0.293897,1.232816,1.232816,1.000000,0.222307
MI_1,MI Mild (μ=1.5),5,Anterior,0,Lateral,2,Non-diseased,MCMC,0.001042,,0.036832,0.556759,0.556759,1.000000,0.001042
MI_1,MI Mild (μ=1.5),5,Anterior,0,Septal,3,Non-diseased,MCMC,0.058731,,0.147322,0.993265,0.993265,1.000000,0.058731
MI_1,MI Mild (μ=1.5),5,Anterior,0,Apical,4,Non-diseased,MCMC,0.003885,,0.040415,0.496316,0.496316,1.000000,0.003885
MI_1,MI Mild (μ=1.5),6,Anterior,0,Anterior,0,Diseased,MCMC,0.006931,,0.089376,1.250188,1.250188,1.000000,0.006931
MI_1,MI Mild (μ=1.5),6,Anterior,0,Inferior,1,Non-diseased,MCMC,0.196041,,0.265109,1.295491,1.295491,1.000000,0.196041
MI_1,MI Mild (μ=1.5),6,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000385,,0.037150,0.602257,0.602257,1.000000,0.000385
MI_1,MI Mild (μ=1.5),6,Anterior,0,Septal,3,Non-diseased,MCMC,0.044218,,0.124892,1.106279,1.106279,1.000000,0.044218
MI_1,MI Mild (μ=1.5),6,Anterior,0,Apical,4,Non-diseased,MCMC,0.001699,,0.030429,0.428968,0.428968,1.000000,0.001699
MI_1,MI Mild (μ=1.5),7,Anterior,0,Anterior,0,Diseased,MCMC,0.010997,,0.074620,0.969953,0.969953,1.000000,0.010997
MI_1,MI Mild (μ=1.5),7,Anterior,0,Inferior,1,Non-diseased,MCMC,0.295748,,0.356819,1.141506,1.141506,1.000000,0.295748
MI_1,MI Mild (μ=1.5),7,Anterior,0,Lateral,2,Non-diseased,MCMC,0.002004,,0.038952,0.547875,0.547875,1.000000,0.002004
MI_1,MI Mild (μ=1.5),7,Anterior,0,Septal,3,Non-diseased,MCMC,0.090837,,0.185980,1.047958,1.047958,1.000000,0.090837
MI_1,MI Mild (μ=1.5),7,Anterior,0,Apical,4,Non-diseased,MCMC,0.005764,,0.045485,0.462754,0.462754,1.000000,0.005764
MI_1,MI Mild (μ=1.5),8,Anterior,0,Anterior,0,Diseased,MCMC,0.012734,,0.064379,0.529720,0.529720,1.000000,0.012734
MI_1,MI Mild (μ=1.5),8,Anterior,0,Inferior,1,Non-diseased,MCMC,0.345508,,0.368437,1.275108,1.275108,1.000000,0.345508
MI_1,MI Mild (μ=1.5),8,Anterior,0,Lateral,2,Non-diseased,MCMC,0.040095,,0.141036,0.454511,0.454511,1.000000,0.040095
