scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
HCM,Multi-territory MI (μ=1.7),8,All Regions,-1,Apical,4,Diseased,Point Estimate,0.004556,0.065380,0.065380,,0.000000,,0.004556
HCM,Multi-territory MI (μ=1.7),8,All Regions,-1,Apical,4,Diseased,MCMC,0.000002,,0.049031,0.821949,0.821949,1.000000,0.000002
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Anterior,0,Diseased,Point Estimate,0.004044,0.063491,0.063491,,0.000000,,0.004044
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Anterior,0,Diseased,MCMC,0.000205,,0.085245,1.369066,1.369066,1.000000,0.000205
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Inferior,1,Diseased,Point Estimate,0.144156,0.366179,0.366179,,0.000000,,0.144156
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Inferior,1,Diseased,MCMC,0.014866,,0.142901,2.231174,2.231174,1.000000,0.014866
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Lateral,2,Diseased,Point Estimate,0.000929,0.030395,0.030395,,0.000000,,0.000929
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Lateral,2,Diseased,MCMC,0.000102,,0.059310,1.014621,1.014621,1.000000,0.000102
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Septal,3,Diseased,Point Estimate,0.015196,0.121763,0.121763,,0.000000,,0.015196
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Septal,3,Diseased,MCMC,0.015530,,0.122680,1.785012,1.785012,1.000000,0.015530
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Apical,4,Diseased,Point Estimate,0.000465,0.019165,0.019165,,0.000000,,0.000465
HCM,Multi-territory MI (μ=1.7),9,All Regions,-1,Apical,4,Diseased,MCMC,0.000403,,0.048306,0.803108,0.803108,1.000000,0.000403
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Anterior,0,Diseased,Point Estimate,0.005569,0.074586,0.074586,,0.000000,,0.005569
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Anterior,0,Diseased,MCMC,0.005919,,0.105019,1.484017,1.484017,1.000000,0.005919
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Inferior,1,Diseased,Point Estimate,0.118194,0.334672,0.334672,,0.000000,,0.118194
